TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cleaned,Label_Encoded,Target
0.04900852072856138,2023-12-25 17:53:56,Debit,Phoenix,Branch,0.6290322580645161,Doctor,0.16206896551724137,,0.7385825120288452,2024-11-04 08:08:14,tx000378,0.4626262626262626,0
0.15386299085389687,2023-11-23 18:00:00,Debit,Mesa,ATM,0.6612903225806451,Retired,0.0896551724137931,0.0,0.4153739327298857,2024-11-04 08:07:08,tx000379,0.8181818181818182,0
0.015618729968470697,2023-11-06 17:53:25,Debit,Austin,ATM,0.4193548387096775,Doctor,0.30689655172413793,0.0,0.02553516429002591,2024-11-04 08:12:06,tx000380,0.9737373737373738,0
0.058258852958803446,,Credit,Phoenix,ATM,0.12903225806451613,Student,0.5137931034482759,0.0,0.06867297539649145,2024-11-04 08:08:31,tx000381,0.6565656565656566,0
0.09379576308726581,2023-07-03 17:03:48,Debit,Phoenix,Branch,0.6451612903225806,Engineer,0.46206896551724136,0.0,0.5599331573987313,2024-11-04 08:09:17,tx000382,0.0404040404040404,0
0.007009406675873571,2023-05-30 17:54:22,Credit,Denver,Online,0.32258064516129037,Engineer,0.47586206896551725,0.0,0.5539883065779198,2024-11-04 08:11:17,tx000383,0.37575757575757573,0
0.05017588659874404,2023-03-13 17:26:17,Debit,New York,Branch,0.6451612903225806,Retired,0.29310344827586204,0.0,0.47597591945547213,2024-11-04 08:10:31,tx000384,0.6808080808080809,0
0.04121739583604763,,Debit,Los Angeles,Online,0.7903225806451613,Retired,0.2068965517241379,0.0,0.10693875136622676,2024-11-04 08:09:48,tx000385,0.17777777777777778,0
0.052521041248664566,2023-07-10 18:16:07,Debit,San Antonio,ATM,0.14516129032258068,Student,0.5172413793103449,0.0,0.10716864044138703,2024-11-04 08:06:43,tx000386,0.9111111111111111,0
0.03864814863069026,2023-11-23 17:23:16,Debit,El Paso,Online,0.5,Engineer,0.2,0.0,0.41426817972217034,2024-11-04 08:11:23,tx000387,1.0,0
0.020533131823748597,2023-05-18 16:16:53,Debit,Virginia Beach,Branch,0.5483870967741935,Engineer,0.5482758620689655,0.0,0.5643770073282185,2024-11-04 08:07:20,tx000388,0.2686868686868687,0
0.05164551684602757,2023-05-09 16:55:54,Debit,Seattle,ATM,0.3548387096774194,Doctor,0.12413793103448274,0.0,0.07870474310904137,2024-11-04 08:09:15,tx000389,0.5555555555555556,0
0.06440836959637282,2023-08-25 18:47:28,Debit,Las Vegas,Online,0.6129032258064516,Engineer,0.806896551724138,0.0,0.25935588038777313,2024-11-04 08:06:36,tx000390,0.4202020202020202,0
0.222357140995909,2023-12-25 17:05:00,Debit,Omaha,ATM,0.016129032258064557,Student,0.8206896551724138,0.0,0.025203102292572162,2024-11-04 08:09:12,tx000391,0.498989898989899,0
0.06955728691664277,2023-05-16 16:21:42,Credit,San Jose,Online,0.11290322580645162,Student,0.3896551724137931,0.0,0.11904288170661048,2024-11-04 08:09:22,tx000392,0.23030303030303031,0
0.11576204497485472,2023-08-23 16:32:59,Debit,Virginia Beach,Online,0.5,Engineer,0.21724137931034482,0.0,0.20274199858302291,2024-11-04 08:10:52,tx000393,0.2606060606060606,0
0.11240065664330197,2023-06-05 16:06:43,Credit,Virginia Beach,Online,0.06451612903225812,Student,0.44827586206896547,0.0,0.11699068478712409,2024-11-04 08:10:45,tx000394,0.5272727272727272,0
0.003147718685671105,2023-12-14 18:52:54,Debit,Columbus,Branch,1.0,Retired,0.9413793103448276,1.0,0.5106246395379634,2024-11-04 08:12:13,tx000395,0.6505050505050505,0
0.4304505302655236,2023-05-31 16:25:19,Debit,Colorado Springs,ATM,0.1774193548387097,Doctor,0.6862068965517242,0.0,0.5027539635699758,,tx000396,0.8202020202020202,0
,2023-10-11 16:14:28,Debit,Columbus,Online,0.27419354838709675,Engineer,0.19655172413793104,0.0,0.526705447564453,2024-11-04 08:08:50,tx000397,0.07474747474747474,0
0.0683742866821273,2023-05-15 16:37:12,Debit,Charlotte,Branch,0.7903225806451613,Retired,0.8551724137931035,0.0,0.4396850385232249,2024-11-04 08:11:30,tx000398,0.5838383838383838,0
0.10558407379419965,2023-05-22 17:24:46,Credit,Memphis,Branch,0.6935483870967742,Doctor,0.4793103448275862,0.0,0.5068986888256434,2024-11-04 08:08:54,tx000399,0.6101010101010101,0
0.1397347369518201,2023-06-26 18:25:14,Debit,Miami,ATM,0.12903225806451613,Student,0.5551724137931034,0.0,0.00238560329749663,2024-11-04 08:06:40,tx000400,0.5676767676767677,0
0.10140969851734111,2023-09-12 16:50:21,Debit,Jacksonville,Online,0.08064516129032262,Student,0.41379310344827586,0.75,0.014693407292189015,2024-11-04 08:08:01,tx000401,0.28888888888888886,0
0.07144383354613439,2023-03-29 18:12:17,Credit,Sacramento,,0.3548387096774194,Doctor,0.7241379310344828,0.0,0.8443657683067662,2024-11-04 08:10:23,tx000402,0.2545454545454545,0
0.37131094144930554,,Debit,Philadelphia,Branch,0.4193548387096775,Doctor,0.05172413793103449,0.0,0.5394199266774845,2024-11-04 08:09:52,tx000403,0.5818181818181818,0
0.18425619511686686,2023-04-10 17:57:59,Debit,Milwaukee,ATM,0.3870967741935484,Doctor,0.4586206896551724,0.0,0.04063390231999753,2024-11-04 08:06:40,tx000404,0.03838383838383838,0
0.2642155457696016,2023-10-30 17:21:38,Debit,Washington,Branch,,Retired,0.4586206896551724,0.0,0.351577025611794,2024-11-04 08:11:10,tx000405,0.45656565656565656,0
0.1107329911144696,2023-12-14 18:53:34,Debit,Seattle,Branch,0.14516129032258068,Engineer,0.4068965517241379,0.0,0.5071151340952387,,tx000406,0.10303030303030303,0
0.1897803371811241,2023-10-10 17:07:27,Debit,Colorado Springs,ATM,0.532258064516129,Engineer,0.4689655172413793,0.0,0.5389944302313545,2024-11-04 08:09:16,tx000407,0.8,0
0.10155040779633634,2023-07-25 17:42:45,Debit,Louisville,ATM,0.4516129032258065,Doctor,0.46206896551724136,0.0,0.4033074450450838,2024-11-04 08:10:40,tx000408,0.4161616161616162,0
0.12004586080204288,2023-09-04 16:41:19,Debit,Raleigh,Branch,1.0,Retired,0.6689655172413793,0.0,0.16537023568335538,2024-11-04 08:09:46,tx000409,0.35353535353535354,0
0.3851369309742815,2023-06-19 16:46:11,Credit,Tucson,Branch,0.6451612903225806,Doctor,0.1275862068965517,0.0,0.7934796198629539,2024-11-04 08:11:13,tx000410,0.27070707070707073,0
0.20329363941944395,2023-09-26 18:36:46,Credit,Omaha,ATM,0.7419354838709677,Doctor,0.17586206896551726,0.0,0.4701722285930923,2024-11-04 08:10:01,tx000411,0.05656565656565657,0
0.12599734215806344,2023-03-13 16:08:41,Debit,Dallas,Online,0.6451612903225806,Engineer,0.393103448275862,0.0,0.28779692325065837,2024-11-04 08:07:12,tx000412,0.4202020202020202,0
0.12618495453005707,2023-11-20 16:29:28,Credit,San Antonio,ATM,0.0,Student,0.9,0.0,0.0825100122741945,2024-11-04 08:06:48,tx000413,0.8404040404040404,0
0.07023477603773093,2023-02-24 17:00:26,Debit,San Francisco,ATM,0.08064516129032262,Student,0.5862068965517242,0.0,0.07909999099265028,2024-11-04 08:08:18,tx000414,0.797979797979798,0
0.043380149568752115,2023-05-15 18:47:35,Debit,Dallas,Branch,0.6935483870967742,,0.2793103448275862,1.0,0.11081325613003926,2024-11-04 08:07:22,tx000415,0.9878787878787879,0
0.10072699794147535,2023-10-24 16:43:03,Debit,Oklahoma City,Branch,1.0,Retired,0.8862068965517241,0.0,0.19011288763532874,2024-11-04 08:08:26,tx000416,0.6,0
0.32159887432576806,2023-11-21 17:05:17,Debit,Kansas City,,0.1774193548387097,Engineer,0.17586206896551726,0.0,0.5932166590261039,2024-11-04 08:09:23,tx000417,0.8666666666666667,0
0.40387211089975766,2023-08-07 16:40:02,Credit,Albuquerque,Online,0.6612903225806451,Doctor,0.09655172413793102,0.0,0.39500186196707077,2024-11-04 08:07:01,tx000418,0.5454545454545454,0
0.13878625218229668,2023-09-26 17:07:06,Debit,El Paso,ATM,0.8709677419354838,Retired,0.3103448275862069,0.0,0.5092291725203237,2024-11-04 08:09:17,tx000419,0.7272727272727273,0
0.07980821846418427,2023-03-31 17:36:57,Debit,Mesa,ATM,0.435483870967742,Engineer,0.46206896551724136,0.0,0.30628013933160086,2024-11-04 08:08:08,tx000420,0.9595959595959596,0
0.49335800088594733,2023-12-11 17:19:07,Debit,Charlotte,Branch,0.5645161290322581,Retired,0.8310344827586207,0.0,0.3682164237595064,2024-11-04 08:07:11,tx000421,0.6343434343434343,0
0.002532767021914167,2023-10-13 16:08:26,Debit,New York,Branch,0.25806451612903225,Engineer,0.27586206896551724,0.0,0.21454700424958698,2024-11-04 08:10:31,tx000422,0.4666666666666667,0
0.06193814003178987,2023-06-30 16:31:46,Debit,Detroit,ATM,0.6290322580645161,Engineer,0.41724137931034483,0.0,0.5308286627312168,2024-11-04 08:09:48,tx000423,0.6646464646464646,0
0.5714047476353024,2023-03-27 16:51:20,Debit,Colorado Springs,Online,0.09677419354838712,Student,0.4724137931034483,0.0,0.06672429577985502,2024-11-04 08:11:28,tx000424,0.5212121212121212,0
0.06225603877322354,2023-02-03 18:15:15,Debit,Tucson,Branch,0.19354838709677424,Engineer,0.3896551724137931,0.0,0.2241142884798686,2024-11-04 08:10:20,tx000425,0.5313131313131313,0
0.05583552648721891,2023-06-22 16:47:47,Debit,Virginia Beach,Online,0.6451612903225806,Doctor,0.07586206896551724,0.0,0.01632212433638015,2024-11-04 08:08:03,tx000426,0.9777777777777777,0
0.0602756859577351,2023-01-17 18:42:28,Debit,Raleigh,ATM,0.5645161290322581,Retired,0.16206896551724137,0.0,0.2551580521001241,2024-11-04 08:09:02,tx000427,0.45656565656565656,0
0.22814706725382392,2023-08-24 18:54:06,Debit,Philadelphia,ATM,0.7903225806451613,Retired,0.8172413793103449,0.0,0.35341748259363276,2024-11-04 08:06:33,tx000428,0.39191919191919194,0
0.35283112280793183,2023-05-01 18:28:00,Debit,Houston,Online,0.14516129032258068,Engineer,0.9551724137931035,0.0,0.035393506910788256,2024-11-04 08:07:16,tx000429,0.36363636363636365,0
0.15412356359277693,2023-05-15 16:25:29,Debit,Las Vegas,Branch,0.27419354838709675,Doctor,0.8206896551724138,0.0,0.49187994143878294,2024-11-04 08:06:54,tx000430,0.7111111111111111,0
0.15573390311905566,2023-01-16 16:14:45,Credit,Boston,Branch,0.29032258064516125,Engineer,0.25517241379310346,0.0,0.3706463916153674,2024-11-04 08:08:01,tx000431,0.8848484848484849,0
0.24038356307163145,2023-05-15 16:40:24,Credit,Denver,Branch,0.09677419354838712,Student,0.11724137931034483,0.0,0.12730813336792873,2024-11-04 08:08:53,tx000432,0.9959595959595959,0
0.0522500456002293,2023-01-30 17:28:00,Debit,Las Vegas,ATM,0.5161290322580645,Engineer,0.3448275862068965,0.0,0.023670508458170272,2024-11-04 08:11:28,tx000433,0.5676767676767677,0
0.04434426870260833,2023-07-05 16:08:25,Debit,Washington,ATM,0.7741935483870968,Retired,0.5379310344827587,0.0,0.13931210735685376,2024-11-04 08:06:25,tx000434,0.9494949494949495,0
0.041431065481929284,2023-02-06 16:26:29,Debit,Raleigh,Branch,0.33870967741935487,Engineer,0.5517241379310345,0.0,0.4269006516212558,2024-11-04 08:09:34,tx000435,0.43434343434343436,0
0.40557104515725567,2023-07-03 16:48:21,Credit,Omaha,Online,0.9193548387096775,Retired,0.33448275862068966,0.0,0.5116994717928794,2024-11-04 08:09:21,tx000436,0.9030303030303031,0
0.20122469187273628,2023-01-24 16:00:14,Debit,Phoenix,Online,0.3870967741935484,Engineer,0.43103448275862066,0.0,0.36480505809740577,2024-11-04 08:10:06,tx000437,0.7111111111111111,0
0.08598379237564165,2023-11-24 17:11:27,Debit,Sacramento,Online,0.27419354838709675,Doctor,0.3310344827586207,0.0,0.6613471768680506,2024-11-04 08:11:35,tx000438,0.15757575757575756,0
0.007311671052974438,2023-02-28 16:28:25,Debit,Los Angeles,ATM,0.25806451612903225,Engineer,0.4827586206896552,0.0,0.46486931948800614,2024-11-04 08:08:52,tx000439,0.9838383838383838,0
0.12118195794355993,2023-09-20 17:36:06,Credit,Indianapolis,Branch,0.5967741935483871,Retired,0.46551724137931033,0.0,0.17208407218248087,2024-11-04 08:11:40,tx000440,0.8383838383838383,0
0.6448132996325924,2023-11-13 17:49:04,Credit,Austin,Branch,0.6774193548387097,Engineer,0.5137931034482759,0.0,0.6257365524973887,2024-11-04 08:11:45,tx000441,0.07676767676767676,0
0.04796101831826355,2023-02-15 16:17:59,Debit,Albuquerque,Branch,0.5806451612903226,Engineer,0.3620689655172414,,0.12940133389438815,2024-11-04 08:11:25,tx000442,0.6989898989898989,0
0.1530656382729239,2023-11-13 17:34:15,Debit,Phoenix,Branch,0.8064516129032258,Retired,0.493103448275862,0.0,0.48872266370185946,2024-11-04 08:08:57,tx000443,0.13737373737373737,0
0.07090705370404148,2023-10-11 18:50:24,Debit,Miami,Online,0.016129032258064557,Student,0.35517241379310344,0.0,0.010995688571555327,2024-11-04 08:09:24,tx000444,0.5434343434343434,0
0.13070328582223728,2023-12-06 17:27:14,Debit,Colorado Springs,Online,0.29032258064516125,Doctor,0.08275862068965517,0.0,0.6654959352653875,2024-11-04 08:10:13,tx000445,0.5575757575757576,0
0.026010370795007426,2023-09-18 16:57:44,Credit,Sacramento,ATM,0.9516129032258065,Retired,0.08620689655172413,0.0,0.5142853877932936,2024-11-04 08:10:59,tx000446,0.9595959595959596,0
0.011017015399848867,2023-12-26 16:07:28,Debit,Fresno,Branch,0.25806451612903225,Engineer,0.8551724137931035,0.0,0.6381008204754538,2024-11-04 08:11:40,tx000447,0.24242424242424243,0
0.038054042786043726,2023-03-10 17:33:12,Debit,Boston,Branch,0.04838709677419356,Student,0.03793103448275863,0.0,0.08255572121311526,2024-11-04 08:10:57,tx000448,0.1414141414141414,0
0.03646454907887537,2023-09-13 16:18:07,Debit,Memphis,ATM,0.32258064516129037,Doctor,0.8620689655172414,0.0,0.7746105665622981,2024-11-04 08:07:16,tx000449,0.18383838383838383,0
0.3590848685410532,2023-01-06 17:30:07,Debit,El Paso,ATM,0.06451612903225812,Student,0.3103448275862069,0.0,0.004543334090667714,2024-11-04 08:07:49,tx000450,0.8121212121212121,0
0.3881335174714021,2023-08-03 17:42:02,Debit,Fort Worth,Online,0.16129032258064518,Student,0.7620689655172415,0.0,0.003987432730557905,2024-11-04 08:09:15,tx000451,0.9878787878787879,0
0.028324256716262344,2023-12-04 16:10:04,Debit,Milwaukee,ATM,0.6451612903225806,Engineer,0.5172413793103449,0.0,0.4728448571394002,2024-11-04 08:07:19,tx000452,0.23636363636363636,0
0.028032415248716677,2023-04-25 16:53:22,Debit,Louisville,Branch,0.14516129032258068,Student,0.4689655172413793,0.0,0.02472920814640842,2024-11-04 08:11:34,tx000453,0.5393939393939394,0
0.05587200667066211,2023-04-12 17:39:29,Debit,Austin,Online,0.7903225806451613,Retired,0.46206896551724136,0.0,0.49851311510451884,2024-11-04 08:12:09,tx000454,0.4666666666666667,0
0.31834171508976733,2023-10-18 18:32:31,Debit,Detroit,ATM,0.03225806451612906,Student,0.9379310344827586,0.75,0.055024823986975654,2024-11-04 08:11:12,tx000455,0.5252525252525253,0
0.1143236834562368,2023-11-10 16:06:27,Debit,Charlotte,ATM,0.4838709677419355,Doctor,0.11724137931034483,0.0,0.5318624913791598,2024-11-04 08:07:29,tx000456,0.6121212121212121,0
0.09820465382911638,2023-02-10 16:01:04,Debit,New York,Branch,,Retired,0.3896551724137931,0.0,0.3344691108401438,2024-11-04 08:09:59,tx000457,0.8666666666666667,0
0.04860202725590848,2023-08-14 17:41:24,Debit,Philadelphia,Online,0.532258064516129,Engineer,0.3,0.0,0.18081582389690215,2024-11-04 08:08:04,tx000458,0.5777777777777777,0
0.1436589623993538,2023-09-18 18:47:52,Credit,Nashville,Branch,0.7096774193548387,Retired,0.33448275862068966,0.0,0.1126678291077212,2024-11-04 08:07:39,tx000459,0.0404040404040404,0
0.19622690674101675,2023-01-30 17:47:18,Debit,Milwaukee,Branch,0.8064516129032258,Retired,0.8793103448275862,0.0,0.5140837307098196,2024-11-04 08:08:44,tx000460,0.9959595959595959,0
0.004544388566068218,2023-08-21 16:07:13,Debit,Detroit,Online,0.7741935483870968,,0.1586206896551724,0.0,0.2968062895499955,2024-11-04 08:10:53,tx000461,0.29494949494949496,0
0.36326966672746697,2023-05-11 16:30:04,Debit,Atlanta,Online,0.8064516129032258,Retired,0.2793103448275862,0.0,0.12870897790779434,2024-11-04 08:11:18,tx000462,0.4,0
0.008958490762696406,2023-09-13 16:41:19,,Omaha,ATM,0.0,Student,0.2689655172413793,0.0,0.12491110283570192,2024-11-04 08:09:39,tx000463,0.14545454545454545,0
0.15733381973577926,2023-10-18 17:47:52,Debit,Kansas City,Online,1.0,Retired,0.4413793103448276,1.0,0.2537760288880494,2024-11-04 08:07:38,tx000464,0.8323232323232324,0
0.23059645099929646,2023-10-16 17:47:41,Debit,San Diego,Branch,0.08064516129032262,Student,0.43448275862068964,0.0,0.11353428237638086,2024-11-04 08:09:45,tx000465,0.36363636363636365,0
0.3250071657503192,2023-08-08 17:44:21,Debit,San Jose,ATM,0.14516129032258068,Student,0.8241379310344827,0.0,0.041018395159154494,2024-11-04 08:10:15,tx000466,0.35353535353535354,0
0.23198790942491598,2023-11-20 16:27:31,Debit,Fresno,ATM,0.27419354838709675,Doctor,0.7758620689655172,0.5,0.8102185021718469,2024-11-04 08:08:08,tx000467,0.12323232323232323,0
0.03291033692055137,2023-11-24 17:29:06,Debit,Fort Worth,ATM,0.12903225806451613,Student,0.0896551724137931,0.0,0.0971294786357764,2024-11-04 08:07:15,tx000468,0.597979797979798,0
0.18062381113687886,2023-11-03 18:33:50,Debit,Kansas City,ATM,0.4193548387096775,Doctor,0.2689655172413793,0.0,0.4777189088469651,2024-11-04 08:10:25,tx000469,0.43636363636363634,0
0.03736091930062277,2023-02-13 16:39:52,Credit,,Online,0.6612903225806451,Engineer,0.14827586206896554,0.0,0.6161343143726382,2024-11-04 08:06:23,tx000470,0.06868686868686869,0
0.003773093258983245,2023-02-17 16:08:54,Debit,Dallas,Online,0.7258064516129032,Retired,0.0896551724137931,0.0,0.42916189971727675,2024-11-04 08:11:28,tx000471,0.7393939393939394,0
0.10746019751413606,2023-11-27 18:26:02,Debit,Virginia Beach,ATM,0.7580645161290323,Retired,0.9275862068965518,0.0,0.26102022351671134,2024-11-04 08:06:44,tx000472,0.793939393939394,0
0.22036636527086537,2023-07-25 18:41:02,Debit,Columbus,ATM,0.6774193548387097,Engineer,0.1275862068965517,0.0,0.020940743738211462,2024-11-04 08:10:58,tx000473,0.4262626262626263,0
0.018542356098704953,2023-03-28 17:23:54,Credit,Colorado Springs,Online,0.5806451612903226,Retired,0.5586206896551724,0.0,0.31555300422001054,2024-11-04 08:10:57,tx000474,0.9272727272727272,0
0.04603799150532871,2023-02-14 17:01:44,Credit,Raleigh,Branch,0.16129032258064518,Student,0.3275862068965517,0.0,0.009768269123477322,2024-11-04 08:08:47,tx000475,0.4383838383838384,0
0.7457800244938374,2023-09-04 18:46:40,Debit,Oklahoma City,ATM,0.0,Student,0.5448275862068966,0.0,0.06432054334484573,2024-11-04 08:11:20,tx000476,0.9272727272727272,0
0.027907340334054252,2023-10-16 16:55:44,Credit,Raleigh,ATM,0.5967741935483871,Engineer,0.09310344827586207,0.25,,2024-11-04 08:12:05,tx000477,0.8828282828282829,0
0.011569429606274592,2023-05-17 16:03:51,Debit,New York,Online,0.5806451612903226,Retired,0.23448275862068962,0.0,0.438957056451884,2024-11-04 08:07:46,tx000478,0.10505050505050505,0
0.17439091122286784,2023-07-20 18:23:13,Debit,Fort Worth,Online,0.04838709677419356,Student,0.8620689655172414,0.0,0.10489058758840984,2024-11-04 08:08:44,tx000479,0.7818181818181819,0
0.16625061886025483,2023-07-20 16:58:05,Credit,Omaha,Online,0.5806451612903226,Retired,0.16896551724137931,0.0,0.3631682747698757,2024-11-04 08:06:35,tx000480,0.696969696969697,0
0.0750657946165672,2023-12-08 17:24:44,Debit,Oklahoma City,ATM,0.0,Student,0.2689655172413793,0.0,0.014179181729330487,2024-11-04 08:10:39,tx000481,0.6101010101010101,0
0.18158793027073508,2023-05-02 17:13:45,Credit,Fresno,Branch,0.8225806451612903,Retired,0.4793103448275862,0.0,0.15758358350014856,2024-11-04 08:06:58,tx000482,0.45656565656565656,0
0.1907131875863147,2023-01-12 17:57:06,Debit,Oklahoma City,ATM,0.7096774193548387,Doctor,0.5896551724137932,0.0,0.7233937005015885,2024-11-04 08:11:36,tx000483,0.29494949494949496,0
0.051515230476587535,2023-05-01 16:58:41,Debit,Philadelphia,Online,0.5967741935483871,Retired,0.006896551724137931,0.0,0.35717637062958685,2024-11-04 08:09:35,tx000484,0.6080808080808081,0
0.2809443156057013,2023-05-22 17:34:50,Debit,Milwaukee,ATM,0.5967741935483871,Retired,0.40344827586206894,0.0,0.2566550198497789,2024-11-04 08:11:49,tx000485,0.6565656565656566,0
0.09835578601766683,2023-06-08 16:43:06,Debit,Oklahoma City,Branch,0.6451612903225806,Engineer,0.2827586206896551,0.0,0.4849241164394888,2024-11-04 08:07:32,tx000486,0.797979797979798,0
0.7381660890637621,2023-01-16 17:00:11,Debit,Nashville,ATM,0.4516129032258065,Engineer,0.16551724137931034,0.0,0.24464230738723677,2024-11-04 08:11:35,tx000487,0.29494949494949496,0
0.36995075175235165,2023-03-08 16:20:43,Debit,El Paso,ATM,0.12903225806451613,Student,0.7482758620689656,0.0,0.024493269358743918,2024-11-04 08:12:20,tx000488,0.2545454545454545,0
0.16073168825077522,2023-02-27 17:14:10,Debit,Milwaukee,Online,0.5645161290322581,Doctor,0.5517241379310345,0.0,0.6648707983066184,2024-11-04 08:10:16,tx000489,0.9252525252525252,0
0.08672903040883861,2023-03-27 18:47:56,Debit,Mesa,ATM,0.6290322580645161,Retired,0.44482758620689655,0.0,0.33877986709453817,2024-11-04 08:12:19,tx000490,0.509090909090909,0
0.0003804361987648852,2023-09-13 16:55:14,Debit,Los Angeles,ATM,,Engineer,0.4241379310344827,0.0,0.2834357527253955,2024-11-04 08:09:12,tx000491,0.33131313131313134,0
0.2631419860854157,2023-03-14 16:25:04,Debit,Kansas City,ATM,0.19354838709677424,Doctor,0.4068965517241379,1.0,0.3512483245657315,2024-11-04 08:10:19,tx000492,0.6343434343434343,0
0.03456236808505094,2023-12-04 17:06:43,Debit,Raleigh,Branch,0.08064516129032262,Student,0.2379310344827586,0.0,0.10318591304277686,2024-11-04 08:08:48,tx000493,0.4262626262626263,0
0.11630403627172524,2023-02-08 17:59:42,Debit,Dallas,Branch,0.9516129032258065,Retired,0.5793103448275863,0.0,0.5264029619392422,2024-11-04 08:09:38,tx000494,0.14747474747474748,0
0.3437944602235714,2023-09-20 16:59:45,Debit,Detroit,Online,0.6774193548387097,Engineer,0.3586206896551724,0.0,0.25720957682933226,2024-11-04 08:06:26,tx000495,0.9939393939393939,0
0.33071892018657006,2023-08-10 16:28:55,Debit,Chicago,ATM,0.14516129032258068,Student,0.1206896551724138,0.0,0.03275247130755797,2024-11-04 08:08:00,tx000496,0.07474747474747474,0
0.14917268155405583,2023-10-23 16:58:04,Credit,Boston,Branch,0.19354838709677424,Engineer,0.1724137931034483,0.0,0.5657623914916845,2024-11-04 08:09:17,tx000497,0.22626262626262628,0
0.16817364567318965,2023-11-27 16:21:20,Credit,Philadelphia,Branch,0.935483870967742,Retired,0.5448275862068966,0.0,0.15462661846614248,2024-11-04 08:11:24,tx000498,0.6505050505050505,0
0.3409437944602236,2023-08-07 16:37:06,Debit,Columbus,Branch,0.016129032258064557,Student,0.3586206896551724,0.0,0.44869776577395315,2024-11-04 08:10:17,tx000499,0.898989898989899,0
0.08218985329754801,2023-06-21 16:00:51,Debit,Philadelphia,Branch,0.4838709677419355,Doctor,0.44827586206896547,0.0,0.3649099197808122,2024-11-04 08:10:06,tx000500,0.6484848484848484,0
0.06287099043698048,2023-07-12 16:17:27,,Tucson,Branch,0.3548387096774194,Doctor,0.14482758620689656,0.0,0.5987985270966624,2024-11-04 08:08:19,tx000501,0.8646464646464647,0
0.13263673554472732,2023-01-18 16:47:29,Debit,Denver,Branch,0.6290322580645161,Engineer,0.16206896551724137,0.0,0.3961634067678806,2024-11-04 08:07:07,tx000502,0.5656565656565656,0
0.4146754566537249,2023-09-28 17:53:43,Debit,Raleigh,Online,0.7580645161290323,Retired,0.3758620689655172,0.0,0.3607867046140485,2024-11-04 08:08:26,tx000503,0.20404040404040405,0
0.07764546473147978,2023-04-10 16:38:45,Debit,Omaha,ATM,0.33870967741935487,Engineer,0.4551724137931034,0.0,0.37483144828772974,2024-11-04 08:07:41,tx000504,0.15757575757575756,0
0.0016468197097219688,2023-09-25 16:14:35,Credit,San Antonio,,0.4032258064516129,Doctor,0.5103448275862069,0.0,0.9463740039820553,2024-11-04 08:08:48,tx000505,0.10101010101010101,0
0.03540141230424473,2023-03-14 16:07:32,Credit,Fresno,Online,0.3548387096774194,Doctor,0.6172413793103448,0.0,0.6583330756603935,2024-11-04 08:07:50,tx000506,0.18787878787878787,0
0.2570081038121792,2023-06-14 17:21:32,,Baltimore,Branch,0.33870967741935487,Engineer,0.3482758620689655,0.0,0.14328340752073374,2024-11-04 08:10:01,tx000507,0.6525252525252525,0
0.019443937775229955,2023-04-26 18:35:50,Debit,El Paso,ATM,0.6290322580645161,Retired,0.11034482758620691,0.0,0.513438428042703,2024-11-04 08:09:21,tx000508,0.9797979797979798,0
0.0660499778513172,2023-09-15 17:09:41,Credit,Nashville,Branch,0.016129032258064557,Student,0.2,1.0,0.02217622946962843,2024-11-04 08:10:12,tx000509,0.703030303030303,0
0.05035828751596008,2023-03-16 16:02:01,Debit,,ATM,0.6612903225806451,,0.14827586206896554,0.0,0.3995283913007823,2024-11-04 08:11:06,tx000510,0.5292929292929293,0
0.2335096542199755,2023-05-01 16:11:56,Debit,Atlanta,ATM,0.11290322580645162,Student,0.5206896551724138,0.0,0.05518278870236357,2024-11-04 08:09:44,tx000511,0.3333333333333333,0
0.5817130051853975,2023-09-18 17:44:50,Debit,San Diego,ATM,0.532258064516129,Engineer,0.15517241379310343,0.0,0.023276604955117856,2024-11-04 08:11:35,tx000512,0.30505050505050507,0
0.0043724105584073795,2023-06-05 17:08:37,Debit,Las Vegas,Online,0.4838709677419355,Doctor,0.906896551724138,0.0,0.7177042819865106,2024-11-04 08:09:03,tx000513,0.022222222222222223,0
0.03403601115251322,2023-04-06 17:24:16,Debit,Miami,Online,0.3709677419354839,Engineer,0.2482758620689655,0.0,,2024-11-04 08:06:26,tx000514,0.9373737373737374,0
0.28118404252547097,2023-02-21 16:14:16,Debit,San Francisco,Online,0.4516129032258065,Engineer,0.5758620689655173,0.0,0.13107710425805655,2024-11-04 08:09:05,tx000515,0.25252525252525254,0
0.1893165177059176,2023-01-18 17:03:54,Debit,Kansas City,ATM,0.7258064516129032,Retired,0.4551724137931034,0.0,0.06302859363005606,2024-11-04 08:10:57,tx000516,0.9595959595959596,0
0.033686843682413946,2023-02-14 16:23:39,Credit,Detroit,Branch,0.532258064516129,Retired,0.21379310344827585,0.0,0.45395429374984037,2024-11-04 08:10:18,tx000517,0.18181818181818182,0
0.186528389399901,2023-04-10 16:44:52,Debit,Boston,ATM,0.0,Student,0.506896551724138,0.0,0.03486046002013883,2024-11-04 08:07:58,tx000518,0.24242424242424243,0
0.08700002605727387,2023-01-18 17:53:37,Debit,San Antonio,Branch,0.19354838709677424,Doctor,0.25517241379310346,0.0,0.7541692602008236,2024-11-04 08:06:52,tx000519,0.13131313131313133,0
